Optimal Path Found. Time elapsed is 12.544470 seconds. 
 
Node ID: 342400167 	 Lat: 38.997238  | Long: -1.915008  | Distance: 502807.458474 
 
Node ID: 342400170 	 Lat: 38.996829  | Long: -1.915526  | Distance: 502871.264274 
 
Node ID: 342400172 	 Lat: 38.996609  | Long: -1.915771  | Distance: 502903.591969 
 
Node ID: 342400174 	 Lat: 38.996384  | Long: -1.916006  | Distance: 502935.801460 
 
Node ID: 342400177 	 Lat: 38.995908  | Long: -1.916440  | Distance: 503000.655492 
 
Node ID: 342400179 	 Lat: 38.995661  | Long: -1.916641  | Distance: 503033.176223 
 
Node ID: 342400181 	 Lat: 38.995153  | Long: -1.917010  | Distance: 503098.013946 
 
Node ID: 342400184 	 Lat: 38.994890  | Long: -1.917183  | Distance: 503130.830657 
 
Node ID: 342400186 	 Lat: 38.994625  | Long: -1.917345  | Distance: 503163.520735 
 
Node ID: 342400189 	 Lat: 38.994347  | Long: -1.917492  | Distance: 503196.889400 
 
Node ID: 342400191 	 Lat: 38.994068  | Long: -1.917623  | Distance: 503229.927361 
 
Node ID: 342400194 	 Lat: 38.993784  | Long: -1.917740  | Distance: 503263.141597 
 
Node ID: 342400196 	 Lat: 38.993209  | Long: -1.917942  | Distance: 503329.436028 
 
Node ID: 342400198 	 Lat: 38.992912  | Long: -1.918023  | Distance: 503363.087838 
 
Node ID: 342400200 	 Lat: 38.992618  | Long: -1.918092  | Distance: 503396.356048 
 
Node ID: 342400202 	 Lat: 38.992319  | Long: -1.918146  | Distance: 503429.924488 
 
Node ID: 342400205 	 Lat: 38.991718  | Long: -1.918213  | Distance: 503497.006775 
 
Node ID: 342400207 	 Lat: 38.990807  | Long: -1.918258  | Distance: 503598.402206 
 
Node ID: 342400210 	 Lat: 38.989579  | Long: -1.918317  | Distance: 503735.022530 
 
Node ID: 342423935 	 Lat: 38.988357  | Long: -1.918358  | Distance: 503870.948031 
 
Node ID: 342423938 	 Lat: 38.987434  | Long: -1.918344  | Distance: 503973.554225 
 
Node ID: 342423940 	 Lat: 38.986831  | Long: -1.918292  | Distance: 504040.765166 
 
Node ID: 342423943 	 Lat: 38.985927  | Long: -1.918149  | Distance: 504142.079718 
 
Node ID: 342423946 	 Lat: 38.985028  | Long: -1.918015  | Distance: 504242.685610 
 
Node ID: 342423948 	 Lat: 38.984728  | Long: -1.917975  | Distance: 504276.223663 
 
Node ID: 342423951 	 Lat: 38.984427  | Long: -1.917942  | Distance: 504309.859706 
 
Node ID: 342423952 	 Lat: 38.983839  | Long: -1.917896  | Distance: 504375.331913 
 
Node ID: 342423955 	 Lat: 38.983243  | Long: -1.917883  | Distance: 504441.601638 
 
Node ID: 342423957 	 Lat: 38.982947  | Long: -1.917885  | Distance: 504474.504439 
 
Node ID: 342423960 	 Lat: 38.982650  | Long: -1.917901  | Distance: 504507.638251 
 
Node ID: 342427077 	 Lat: 38.982356  | Long: -1.917928  | Distance: 504540.409103 
 
Node ID: 342427081 	 Lat: 38.982059  | Long: -1.917968  | Distance: 504573.526017 
 
Node ID: 342427084 	 Lat: 38.981767  | Long: -1.918013  | Distance: 504606.282292 
 
Node ID: 342427086 	 Lat: 38.981476  | Long: -1.918071  | Distance: 504639.049386 
 
Node ID: 342427089 	 Lat: 38.981183  | Long: -1.918138  | Distance: 504672.138705 
 
Node ID: 342427091 	 Lat: 38.980895  | Long: -1.918211  | Distance: 504704.771013 
 
Node ID: 342427094 	 Lat: 38.980609  | Long: -1.918294  | Distance: 504737.401291 
 
Node ID: 342427097 	 Lat: 38.980322  | Long: -1.918390  | Distance: 504770.274140 
 
Node ID: 342427100 	 Lat: 38.980040  | Long: -1.918493  | Distance: 504802.877652 
 
Node ID: 342427102 	 Lat: 38.979758  | Long: -1.918605  | Distance: 504835.716352 
 
Node ID: 342427106 	 Lat: 38.979480  | Long: -1.918728  | Distance: 504868.419193 
 
Node ID: 342434250 	 Lat: 38.979205  | Long: -1.918861  | Distance: 504901.045909 
 
Node ID: 342434255 	 Lat: 38.978932  | Long: -1.919000  | Distance: 504933.738031 
 
Node ID: 342434259 	 Lat: 38.978663  | Long: -1.919147  | Distance: 504966.277646 
 
Node ID: 342434262 	 Lat: 38.978393  | Long: -1.919303  | Distance: 504999.162245 
 
Node ID: 342434265 	 Lat: 38.978132  | Long: -1.919467  | Distance: 505031.484245 
 
Node ID: 342434269 	 Lat: 38.977872  | Long: -1.919642  | Distance: 505064.056126 
 
Node ID: 342434272 	 Lat: 38.977621  | Long: -1.919821  | Distance: 505096.034940 
 
Node ID: 342434275 	 Lat: 38.977371  | Long: -1.920008  | Distance: 505128.101916 
 
Node ID: 342434278 	 Lat: 38.977126  | Long: -1.920201  | Distance: 505160.080201 
 
Node ID: 342434282 	 Lat: 38.976883  | Long: -1.920402  | Distance: 505192.190786 
 
Node ID: 342434285 	 Lat: 38.976649  | Long: -1.920610  | Distance: 505223.817730 
 
Node ID: 342450775 	 Lat: 38.975953  | Long: -1.921239  | Distance: 505318.450952 
 
Node ID: 342450782 	 Lat: 38.975267  | Long: -1.921883  | Distance: 505412.896311 
 
Node ID: 342450788 	 Lat: 38.974577  | Long: -1.922523  | Distance: 505507.418277 
 
Node ID: 342450792 	 Lat: 38.973878  | Long: -1.923170  | Distance: 505603.262902 
 
Node ID: 342450795 	 Lat: 38.973166  | Long: -1.923812  | Distance: 505699.889150 
 
Node ID: 342450798 	 Lat: 38.972463  | Long: -1.924459  | Distance: 505796.017484 
 
Node ID: 342450801 	 Lat: 38.971165  | Long: -1.925649  | Distance: 505973.230955 
 
Node ID: 342450804 	 Lat: 38.969936  | Long: -1.926772  | Distance: 506140.900390 
 
Node ID: 344905809 	 Lat: 38.968768  | Long: -1.927841  | Distance: 506300.303230 
 
Node ID: 342459564 	 Lat: 38.968084  | Long: -1.928475  | Distance: 506394.018616 
 
Node ID: 342459569 	 Lat: 38.967739  | Long: -1.928796  | Distance: 506441.372663 
 
Node ID: 342459571 	 Lat: 38.967371  | Long: -1.929207  | Distance: 506495.583173 
 
Node ID: 342459574 	 Lat: 38.967228  | Long: -1.929372  | Distance: 506516.930157 
 
Node ID: 345009318 	 Lat: 38.967054  | Long: -1.929587  | Distance: 506543.760133 
 
Node ID: 345009319 	 Lat: 38.966798  | Long: -1.929944  | Distance: 506585.791365 
 
Node ID: 345009320 	 Lat: 38.966406  | Long: -1.930563  | Distance: 506654.798684 
 
Node ID: 345009321 	 Lat: 38.966058  | Long: -1.931215  | Distance: 506723.140650 
 
Node ID: 345009322 	 Lat: 38.965562  | Long: -1.932393  | Distance: 506838.992433 
 
Node ID: 345009325 	 Lat: 38.965220  | Long: -1.933175  | Distance: 506916.597855 
 
Node ID: 345009328 	 Lat: 38.964685  | Long: -1.934279  | Distance: 507029.003261 
 
Node ID: 345009331 	 Lat: 38.964253  | Long: -1.935298  | Distance: 507129.363184 
 
Node ID: 345010516 	 Lat: 38.963829  | Long: -1.936358  | Distance: 507232.455911 
 
Node ID: 344907339 	 Lat: 38.963358  | Long: -1.937464  | Distance: 507341.494690 
 
Node ID: 344930879 	 Lat: 38.955725  | Long: -1.956698  | Distance: 509208.631306 
 
Node ID: 344930881 	 Lat: 38.952300  | Long: -1.965292  | Distance: 510043.628170 
 
Node ID: 349327390 	 Lat: 38.950203  | Long: -1.970569  | Distance: 510556.106630 
 
Node ID: 1536763880 	 Lat: 38.948236  | Long: -1.975516  | Distance: 511036.543763 
 
Node ID: 1400956854 	 Lat: 38.947040  | Long: -1.978524  | Distance: 511328.672377 
 
Node ID: 1489464518 	 Lat: 38.945856  | Long: -1.981504  | Distance: 511618.115180 
 
Node ID: 1489464553 	 Lat: 38.944998  | Long: -1.983662  | Distance: 511827.673080 
 
Node ID: 1516378365 	 Lat: 38.939717  | Long: -1.996944  | Distance: 513117.758687 
 
Node ID: 349329823 	 Lat: 38.928945  | Long: -2.024036  | Distance: 515749.448512 
 
Node ID: 557120511 	 Lat: 38.924884  | Long: -2.034232  | Distance: 516740.309437 
 
Node ID: 557120512 	 Lat: 38.924748  | Long: -2.034572  | Distance: 516773.371602 
 
Node ID: 350654763 	 Lat: 38.914993  | Long: -2.059061  | Distance: 519153.527449 
 
Node ID: 350654772 	 Lat: 38.904229  | Long: -2.086069  | Distance: 521779.084105 
 
Node ID: 1400956857 	 Lat: 38.888693  | Long: -2.125055  | Distance: 525569.503917 
 
Node ID: 350654777 	 Lat: 38.887695  | Long: -2.127558  | Distance: 525812.910449 
 
Node ID: 350654785 	 Lat: 38.887377  | Long: -2.128303  | Distance: 525886.478201 
 
Node ID: 350654795 	 Lat: 38.886114  | Long: -2.130883  | Distance: 526150.226493 
 
Node ID: 350654801 	 Lat: 38.882843  | Long: -2.137564  | Distance: 526833.419634 
 
Node ID: 350654808 	 Lat: 38.882559  | Long: -2.138212  | Distance: 526897.774165 
 
Node ID: 350654816 	 Lat: 38.882382  | Long: -2.138724  | Distance: 526946.249920 
 
Node ID: 350654825 	 Lat: 38.882204  | Long: -2.139394  | Distance: 527007.574608 
 
Node ID: 664077389 	 Lat: 38.881364  | Long: -2.142935  | Distance: 527327.995910 
 
Node ID: 350654829 	 Lat: 38.881331  | Long: -2.143077  | Distance: 527340.862430 
 
Node ID: 351122164 	 Lat: 38.881165  | Long: -2.143691  | Distance: 527397.051373 
 
Node ID: 664077385 	 Lat: 38.880939  | Long: -2.144270  | Distance: 527453.104730 
 
Node ID: 351122165 	 Lat: 38.880892  | Long: -2.144391  | Distance: 527464.819901 
 
Node ID: 624803764 	 Lat: 38.878883  | Long: -2.148007  | Distance: 527849.398845 
 
Node ID: 351122167 	 Lat: 38.878748  | Long: -2.148249  | Distance: 527875.103813 
 
Node ID: 624803766 	 Lat: 38.878583  | Long: -2.148596  | Distance: 527910.355509 
 
Node ID: 351122168 	 Lat: 38.878572  | Long: -2.148619  | Distance: 527912.678969 
 
Node ID: 351122166 	 Lat: 38.878397  | Long: -2.149053  | Distance: 527955.028730 
 
Node ID: 624803761 	 Lat: 38.878373  | Long: -2.149144  | Distance: 527963.370341 
 
Node ID: 351122169 	 Lat: 38.878293  | Long: -2.149429  | Distance: 527989.524802 
 
Node ID: 351122170 	 Lat: 38.878217  | Long: -2.149915  | Distance: 528032.398763 
 
Node ID: 351122172 	 Lat: 38.878232  | Long: -2.150769  | Distance: 528106.358643 
 
Node ID: 1536763877 	 Lat: 38.878346  | Long: -2.152915  | Distance: 528292.582569 
 
Node ID: 1536763861 	 Lat: 38.878078  | Long: -2.153078  | Distance: 528325.541709 
 
Node ID: 1536763857 	 Lat: 38.877928  | Long: -2.153250  | Distance: 528347.901517 
 
Node ID: 1536763780 	 Lat: 38.877863  | Long: -2.153427  | Distance: 528364.898923 
 
Node ID: 1536763798 	 Lat: 38.878003  | Long: -2.153904  | Distance: 528409.030519 
 
Node ID: 1536764041 	 Lat: 38.878513  | Long: -2.155342  | Distance: 528545.770880 
 
Node ID: 1536763999 	 Lat: 38.878431  | Long: -2.155659  | Distance: 528574.679540 
 
Node ID: 1536763960 	 Lat: 38.878738  | Long: -2.156372  | Distance: 528645.218903 
 
Node ID: 1536763949 	 Lat: 38.879114  | Long: -2.156898  | Distance: 528707.007805 
 
Node ID: 1536763908 	 Lat: 38.880283  | Long: -2.159441  | Distance: 528962.650063 
 
Node ID: 1536763789 	 Lat: 38.880542  | Long: -2.160245  | Distance: 529038.012004 
 
Node ID: 1536763911 	 Lat: 38.880594  | Long: -2.160723  | Distance: 529079.785319 
 
Node ID: 1536763888 	 Lat: 38.880652  | Long: -2.161399  | Distance: 529138.651933 
 
Node ID: 1536763886 	 Lat: 38.880985  | Long: -2.162069  | Distance: 529207.423859 
 
Node ID: 1536763878 	 Lat: 38.880993  | Long: -2.162638  | Distance: 529256.659308 
 
Node ID: 1536763868 	 Lat: 38.881342  | Long: -2.164038  | Distance: 529383.902909 
 
Node ID: 1536763859 	 Lat: 38.881486  | Long: -2.164644  | Distance: 529438.763874 
 
Node ID: 1536763866 	 Lat: 38.881795  | Long: -2.165835  | Distance: 529547.422512 
 
Node ID: 287928637 	 Lat: 38.881783  | Long: -2.166225  | Distance: 529581.214184 
 
Node ID: 287928803 	 Lat: 38.881837  | Long: -2.169386  | Distance: 529854.918072 
 
Node ID: 1400956901 	 Lat: 38.881842  | Long: -2.171025  | Distance: 529996.789244 
 
Node ID: 287928434 	 Lat: 38.882340  | Long: -2.175273  | Distance: 530368.611016 
 
Node ID: 287928635 	 Lat: 38.882672  | Long: -2.178417  | Distance: 530643.250504 
 
Node ID: 287928432 	 Lat: 38.882603  | Long: -2.179694  | Distance: 530754.018043 
 
Node ID: 287928802 	 Lat: 38.880820  | Long: -2.185653  | Distance: 531306.650011 
 
Node ID: 287928429 	 Lat: 38.880308  | Long: -2.189318  | Distance: 531628.918455 
 
Node ID: 287928428 	 Lat: 38.879789  | Long: -2.190691  | Distance: 531761.065446 
 
Node ID: 1536763885 	 Lat: 38.879027  | Long: -2.191915  | Distance: 531896.717174 
 
Node ID: 287928427 	 Lat: 38.878118  | Long: -2.193373  | Distance: 532058.396468 
 
Node ID: 1400956904 	 Lat: 38.876909  | Long: -2.197027  | Distance: 532402.100694 
 
Node ID: 1400956905 	 Lat: 38.876475  | Long: -2.197793  | Distance: 532484.096057 
 
Node ID: 287928633 	 Lat: 38.875895  | Long: -2.198534  | Distance: 532575.090691 
 
Node ID: 287928424 	 Lat: 38.874951  | Long: -2.199086  | Distance: 532690.403312 
 
Node ID: 1400956820 	 Lat: 38.872019  | Long: -2.199965  | Distance: 533025.213917 
 
Node ID: 287928423 	 Lat: 38.866399  | Long: -2.201924  | Distance: 533672.707634 
 
Node ID: 1400956821 	 Lat: 38.864463  | Long: -2.202457  | Distance: 533892.909546 
 
Node ID: 1400956826 	 Lat: 38.864442  | Long: -2.203469  | Distance: 533980.575458 
 
Node ID: 1400956827 	 Lat: 38.864292  | Long: -2.203769  | Distance: 534011.496862 
 
Node ID: 1400956829 	 Lat: 38.864323  | Long: -2.205248  | Distance: 534139.586968 
 
Node ID: 351135812 	 Lat: 38.863082  | Long: -2.205633  | Distance: 534281.493416 
 
Node ID: 351135814 	 Lat: 38.862800  | Long: -2.205690  | Distance: 534313.287062 
 
Node ID: 351135815 	 Lat: 38.862510  | Long: -2.205699  | Distance: 534345.519953 
 
Node ID: 351135816 	 Lat: 38.862166  | Long: -2.205648  | Distance: 534384.070217 
 
Node ID: 351135817 	 Lat: 38.861750  | Long: -2.205592  | Distance: 534430.516187 
 
Node ID: 351135818 	 Lat: 38.861531  | Long: -2.205594  | Distance: 534454.924434 
 
Node ID: 351135820 	 Lat: 38.861149  | Long: -2.205681  | Distance: 534497.999483 
 
Node ID: 351135823 	 Lat: 38.860820  | Long: -2.205833  | Distance: 534536.888843 
 
Node ID: 351135830 	 Lat: 38.860586  | Long: -2.206033  | Distance: 534568.140817 
 
Node ID: 351135837 	 Lat: 38.860409  | Long: -2.206253  | Distance: 534595.540920 
 
Node ID: 351135845 	 Lat: 38.860227  | Long: -2.206570  | Distance: 534629.641422 
 
Node ID: 351135851 	 Lat: 38.860128  | Long: -2.206858  | Distance: 534656.874876 
 
Node ID: 351135853 	 Lat: 38.860070  | Long: -2.207155  | Distance: 534683.445369 
 
Node ID: 351135855 	 Lat: 38.860047  | Long: -2.207501  | Distance: 534713.461101 
 
Node ID: 351135857 	 Lat: 38.860088  | Long: -2.207907  | Distance: 534748.917723 
 
Node ID: 351135859 	 Lat: 38.860179  | Long: -2.208242  | Distance: 534779.600877 
 
Node ID: 351135861 	 Lat: 38.860684  | Long: -2.209528  | Distance: 534904.386180 
 
Node ID: 351135863 	 Lat: 38.860793  | Long: -2.209940  | Distance: 534942.040367 
 
Node ID: 351135865 	 Lat: 38.860851  | Long: -2.210445  | Distance: 534986.205528 
 
Node ID: 351135867 	 Lat: 38.860857  | Long: -2.211043  | Distance: 535038.030154 
 
Node ID: 351135869 	 Lat: 38.860788  | Long: -2.211560  | Distance: 535083.415827 
 
Node ID: 351135871 	 Lat: 38.860639  | Long: -2.212054  | Distance: 535129.285244 
 
Node ID: 351342076 	 Lat: 38.860404  | Long: -2.212557  | Distance: 535180.084222 
 
Node ID: 351342087 	 Lat: 38.858610  | Long: -2.215480  | Distance: 535502.360366 
 
Node ID: 351342097 	 Lat: 38.858331  | Long: -2.215839  | Distance: 535546.271401 
 
Node ID: 351342103 	 Lat: 38.858090  | Long: -2.216110  | Distance: 535581.863596 
 
Node ID: 351342116 	 Lat: 38.857670  | Long: -2.216502  | Distance: 535639.593574 
 
Node ID: 351342122 	 Lat: 38.857489  | Long: -2.216728  | Distance: 535667.673096 
 
Node ID: 351342126 	 Lat: 38.857292  | Long: -2.217049  | Distance: 535703.103185 
 
Node ID: 351342137 	 Lat: 38.857102  | Long: -2.217481  | Distance: 535745.995660 
 
Node ID: 351342145 	 Lat: 38.857005  | Long: -2.217818  | Distance: 535777.190402 
 
Node ID: 351342153 	 Lat: 38.856936  | Long: -2.218346  | Distance: 535823.502389 
 
Node ID: 351342159 	 Lat: 38.856841  | Long: -2.219553  | Distance: 535928.558903 
 
Node ID: 351342170 	 Lat: 38.856487  | Long: -2.220864  | Distance: 536048.691413 
 
Node ID: 351342178 	 Lat: 38.855574  | Long: -2.224046  | Distance: 536342.314666 
 
Node ID: 351346303 	 Lat: 38.855400  | Long: -2.224505  | Distance: 536386.579388 
 
Node ID: 351346310 	 Lat: 38.855182  | Long: -2.224862  | Distance: 536425.760588 
 
Node ID: 351346314 	 Lat: 38.854915  | Long: -2.225168  | Distance: 536465.577246 
 
Node ID: 351346320 	 Lat: 38.854640  | Long: -2.225365  | Distance: 536500.628121 
 
Node ID: 351346327 	 Lat: 38.850130  | Long: -2.227177  | Distance: 537026.062699 
 
Node ID: 351346330 	 Lat: 38.849766  | Long: -2.227400  | Distance: 537070.998574 
 
Node ID: 351355413 	 Lat: 38.849394  | Long: -2.227696  | Distance: 537119.609321 
 
Node ID: 351355429 	 Lat: 38.849056  | Long: -2.228014  | Distance: 537166.207545 
 
Node ID: 492061468 	 Lat: 38.848940  | Long: -2.228114  | Distance: 537181.725552 
 
Node ID: 351355435 	 Lat: 38.848939  | Long: -2.228115  | Distance: 537181.838303 
 
Node ID: 492061469 	 Lat: 38.848663  | Long: -2.228365  | Distance: 537219.454587 
 
Node ID: 351355439 	 Lat: 38.848661  | Long: -2.228367  | Distance: 537219.740243 
 
Node ID: 351355446 	 Lat: 38.848490  | Long: -2.228532  | Distance: 537243.478095 
 
Node ID: 351355451 	 Lat: 38.847749  | Long: -2.229172  | Distance: 537342.816231 
 
Node ID: 351355454 	 Lat: 38.847544  | Long: -2.229304  | Distance: 537368.364420 
 
Node ID: 351355464 	 Lat: 38.846022  | Long: -2.229928  | Distance: 537545.915528 
 
Node ID: 351355470 	 Lat: 38.845542  | Long: -2.230092  | Distance: 537601.202840 
 
Node ID: 351355476 	 Lat: 38.845107  | Long: -2.230190  | Distance: 537650.311577 
 
Node ID: 351355483 	 Lat: 38.844034  | Long: -2.230270  | Distance: 537769.878227 
 
Node ID: 351355490 	 Lat: 38.843801  | Long: -2.230314  | Distance: 537796.027722 
 
Node ID: 351373088 	 Lat: 38.843588  | Long: -2.230385  | Distance: 537820.514608 
 
Node ID: 351373097 	 Lat: 38.843321  | Long: -2.230512  | Distance: 537852.188987 
 
Node ID: 351373099 	 Lat: 38.843052  | Long: -2.230702  | Distance: 537886.224906 
 
Node ID: 351373105 	 Lat: 38.842808  | Long: -2.230945  | Distance: 537920.611294 
 
Node ID: 351373110 	 Lat: 38.842625  | Long: -2.231165  | Distance: 537948.484864 
 
Node ID: 351373117 	 Lat: 38.842464  | Long: -2.231397  | Distance: 537975.415490 
 
Node ID: 351373122 	 Lat: 38.842313  | Long: -2.231687  | Distance: 538005.603281 
 
Node ID: 351373128 	 Lat: 38.841431  | Long: -2.233636  | Distance: 538200.863440 
 
Node ID: 351373131 	 Lat: 38.840868  | Long: -2.234722  | Distance: 538313.855280 
 
Node ID: 351373137 	 Lat: 38.840626  | Long: -2.235149  | Distance: 538359.573939 
 
Node ID: 351373143 	 Lat: 38.840394  | Long: -2.235484  | Distance: 538398.384202 
 
Node ID: 351373151 	 Lat: 38.838639  | Long: -2.237652  | Distance: 538669.236640 
 
Node ID: 351373159 	 Lat: 38.837888  | Long: -2.238508  | Distance: 538780.856130 
 
Node ID: 351373165 	 Lat: 38.836818  | Long: -2.239551  | Distance: 538930.245623 
 
Node ID: 351373177 	 Lat: 38.834695  | Long: -2.241656  | Distance: 539228.581625 
 
Node ID: 351373184 	 Lat: 38.831305  | Long: -2.245179  | Distance: 539713.505696 
 
Node ID: 351373190 	 Lat: 38.831057  | Long: -2.245517  | Distance: 539753.778677 
 
Node ID: 351373193 	 Lat: 38.830959  | Long: -2.245739  | Distance: 539775.875956 
 
Node ID: 351373198 	 Lat: 38.830887  | Long: -2.245963  | Distance: 539796.825334 
 
Node ID: 351373204 	 Lat: 38.830856  | Long: -2.246228  | Distance: 539820.064367 
 
Node ID: 351373210 	 Lat: 38.830874  | Long: -2.246521  | Distance: 539845.501614 
 
Node ID: 351373215 	 Lat: 38.830935  | Long: -2.246762  | Distance: 539867.406277 
 
Node ID: 351373222 	 Lat: 38.831035  | Long: -2.246981  | Distance: 539889.421145 
 
Node ID: 351373228 	 Lat: 38.831298  | Long: -2.247362  | Distance: 539933.536685 
 
Node ID: 351373233 	 Lat: 38.831521  | Long: -2.247718  | Distance: 539973.099148 
 
Node ID: 351373241 	 Lat: 38.831644  | Long: -2.248004  | Distance: 540001.444610 
 
Node ID: 351373246 	 Lat: 38.831724  | Long: -2.248336  | Distance: 540031.472480 
 
Node ID: 351373250 	 Lat: 38.831755  | Long: -2.248650  | Distance: 540058.940087 
 
Node ID: 351373257 	 Lat: 38.831760  | Long: -2.248878  | Distance: 540078.644962 
 
Node ID: 351373263 	 Lat: 38.831693  | Long: -2.250081  | Distance: 540183.114604 
 
Node ID: 351373267 	 Lat: 38.831646  | Long: -2.250417  | Distance: 540212.731630 
 
Node ID: 351373274 	 Lat: 38.831560  | Long: -2.250713  | Distance: 540240.088294 
 
Node ID: 351373280 	 Lat: 38.831148  | Long: -2.251729  | Distance: 540339.335299 
 
Node ID: 351373285 	 Lat: 38.830938  | Long: -2.252046  | Distance: 540375.325794 
 
Node ID: 351373293 	 Lat: 38.830774  | Long: -2.252226  | Distance: 540399.363644 
 
Node ID: 351373297 	 Lat: 38.830527  | Long: -2.252401  | Distance: 540430.780290 
 
Node ID: 351373303 	 Lat: 38.829737  | Long: -2.252820  | Distance: 540525.830934 
 
Node ID: 351373307 	 Lat: 38.829307  | Long: -2.253084  | Distance: 540578.745570 
 
Node ID: 351373312 	 Lat: 38.828945  | Long: -2.253353  | Distance: 540625.244081 
 
Node ID: 351373317 	 Lat: 38.828756  | Long: -2.253549  | Distance: 540652.329422 
 
Node ID: 351373322 	 Lat: 38.828498  | Long: -2.253864  | Distance: 540691.895701 
 
Node ID: 351373327 	 Lat: 38.827864  | Long: -2.254833  | Distance: 540801.546778 
 
Node ID: 351373332 	 Lat: 38.827706  | Long: -2.255119  | Distance: 540831.887100 
 
Node ID: 351373337 	 Lat: 38.827622  | Long: -2.255318  | Distance: 540851.449913 
 
Node ID: 351373345 	 Lat: 38.827545  | Long: -2.255576  | Distance: 540875.435445 
 
Node ID: 351373350 	 Lat: 38.827509  | Long: -2.255788  | Distance: 540894.211856 
 
Node ID: 351373355 	 Lat: 38.827486  | Long: -2.256279  | Distance: 540936.812229 
 
Node ID: 351373357 	 Lat: 38.827443  | Long: -2.256611  | Distance: 540965.966488 
 
Node ID: 351373362 	 Lat: 38.827134  | Long: -2.258030  | Distance: 541093.669852 
 
Node ID: 351373367 	 Lat: 38.826992  | Long: -2.258533  | Distance: 541139.988106 
 
Node ID: 351373371 	 Lat: 38.826763  | Long: -2.259111  | Distance: 541196.145032 
 
Node ID: 351373377 	 Lat: 38.826495  | Long: -2.259688  | Distance: 541254.315297 
 
Node ID: 351373382 	 Lat: 38.826387  | Long: -2.259981  | Distance: 541282.447604 
 
Node ID: 351373386 	 Lat: 38.826313  | Long: -2.260257  | Distance: 541307.721864 
 
Node ID: 352637439 	 Lat: 38.826273  | Long: -2.260565  | Distance: 541334.796104 
 
Node ID: 352637441 	 Lat: 38.826284  | Long: -2.260976  | Distance: 541370.419084 
 
Node ID: 352637444 	 Lat: 38.826370  | Long: -2.261674  | Distance: 541431.572610 
 
Node ID: 352637446 	 Lat: 38.826395  | Long: -2.262076  | Distance: 541466.567622 
 
Node ID: 352637455 	 Lat: 38.826370  | Long: -2.262405  | Distance: 541495.211561 
 
Node ID: 352637465 	 Lat: 38.826319  | Long: -2.262703  | Distance: 541521.628391 
 
Node ID: 352637470 	 Lat: 38.826077  | Long: -2.263544  | Distance: 541599.261339 
 
Node ID: 352637473 	 Lat: 38.826031  | Long: -2.263793  | Distance: 541621.394519 
 
Node ID: 352637476 	 Lat: 38.826022  | Long: -2.264075  | Distance: 541645.905730 
 
Node ID: 352637478 	 Lat: 38.826051  | Long: -2.264341  | Distance: 541669.146453 
 
Node ID: 352637480 	 Lat: 38.826132  | Long: -2.264646  | Distance: 541697.066775 
 
Node ID: 352637483 	 Lat: 38.826263  | Long: -2.264916  | Distance: 541724.594697 
 
Node ID: 352637484 	 Lat: 38.826622  | Long: -2.265519  | Distance: 541790.323383 
 
Node ID: 352637487 	 Lat: 38.826776  | Long: -2.265901  | Distance: 541827.610813 
 
Node ID: 352637490 	 Lat: 38.826881  | Long: -2.266326  | Distance: 541866.215716 
 
Node ID: 352637491 	 Lat: 38.827027  | Long: -2.266819  | Distance: 541911.960888 
 
Node ID: 352637494 	 Lat: 38.827149  | Long: -2.267056  | Distance: 541936.578336 
 
Node ID: 352637495 	 Lat: 38.827342  | Long: -2.267317  | Distance: 541967.691159 
 
Node ID: 352637498 	 Lat: 38.827627  | Long: -2.267678  | Distance: 542012.242410 
 
Node ID: 352684210 	 Lat: 38.827861  | Long: -2.268092  | Distance: 542056.535333 
 
Node ID: 352684212 	 Lat: 38.827974  | Long: -2.268402  | Distance: 542086.220863 
 
Node ID: 352684213 	 Lat: 38.828026  | Long: -2.268675  | Distance: 542110.549614 
 
Node ID: 352684215 	 Lat: 38.828048  | Long: -2.268944  | Distance: 542133.980777 
 
Node ID: 352684217 	 Lat: 38.828031  | Long: -2.269258  | Distance: 542161.218200 
 
Node ID: 352684219 	 Lat: 38.827638  | Long: -2.272190  | Distance: 542418.975123 
 
Node ID: 352684220 	 Lat: 38.827528  | Long: -2.272500  | Distance: 542448.439884 
 
Node ID: 352684221 	 Lat: 38.827410  | Long: -2.272678  | Distance: 542468.709776 
 
Node ID: 352684222 	 Lat: 38.827228  | Long: -2.272842  | Distance: 542493.421819 
 
Node ID: 352684223 	 Lat: 38.827074  | Long: -2.272939  | Distance: 542512.570665 
 
Node ID: 352684224 	 Lat: 38.826975  | Long: -2.272979  | Distance: 542524.111418 
 
Node ID: 352684225 	 Lat: 38.826822  | Long: -2.273010  | Distance: 542541.332184 
 
Node ID: 352684226 	 Lat: 38.826653  | Long: -2.273007  | Distance: 542560.092451 
 
Node ID: 352684227 	 Lat: 38.826459  | Long: -2.272958  | Distance: 542582.111510 
 
Node ID: 352684228 	 Lat: 38.826269  | Long: -2.272856  | Distance: 542604.984885 
 
Node ID: 352684229 	 Lat: 38.826063  | Long: -2.272689  | Distance: 542632.067470 
 
Node ID: 352684230 	 Lat: 38.825625  | Long: -2.272236  | Distance: 542694.619552 
 
Node ID: 352684231 	 Lat: 38.825357  | Long: -2.272028  | Distance: 542729.399583 
 
Node ID: 352684232 	 Lat: 38.825085  | Long: -2.271873  | Distance: 542762.514649 
 
